,image_name,text_default,text_psm7
26634,01902.jpg,จะ,จะ
26635,01902.jpg,เป็น,เป็น
26636,01902.jpg,_,ฉุ้
26637,01902.jpg,ซม,ที่
26638,01902.jpg,พระราชา,พระราชา
26639,01902.jpg,_,ให้
26640,01902.jpg,ความ,ความ
26641,01902.jpg,เคารพนับถือ,เคารพนับถือ
26642,01903.jpg,_,_
26643,01903.jpg,เรียน,เรียน
26644,01903.jpg,_,ให้
26645,01903.jpg,_,ญษี
26646,01903.jpg,ทราบ,ทราบ
26647,01903.jpg,ว่า,ว่า
26648,01903.jpg,_,_
26649,01903.jpg,_,จพจ
26650,01903.jpg,พระคุณ,พระคุณ
26651,01903.jpg,_,เจ้า
26652,01903.jpg,_,_
26653,01903.jpg,ท่าน,ท่าน
26654,01903.jpg,_,ไม่
26655,01903.jpg,คิด,คิด
26656,01904.jpg,จะ,จะ
26657,01904.jpg,สงเคราะห์,สงเคราะห์
26658,01904.jpg,ชีวิต,ชีวิต
26659,01904.jpg,สัตว์,สัตว์
26660,01904.jpg,บ้าง,บ้าง
26661,01904.jpg,หรือ,หรือ
26662,01904.jpg,_,_
26663,01904.jpg,พระราชามี,พระราชามี
26664,01904.jpg,รับสั่ง,รับสั่ง
26665,01904.jpg,_,ให้
26666,01904.jpg,ฆ่า,ฆ่า
26667,01904.jpg,สัตว์,สัตว์
26668,01904.jpg,บูชายัญ,บูชายัญ
26669,01904.jpg,ใน,ใน
26670,01905.jpg,_,วันนี้
26671,01905.jpg,_,_
26672,01905.jpg,ท่าน,ท่าน
26673,01905.jpg,ขวย,ขวย
26674,01905.jpg,_,ปลด
26675,01905.jpg,ล้เปลื้อง,เปลื้อง
26676,01905.jpg,ความ,ความ
26677,01905.jpg,_,พุกข์
26678,01905.jpg,_,แก่
26679,01905.jpg,สัตว์,สัตว์
26680,01905.jpg,น้อยใหญ่,น้อยใหญ่
26681,01905.jpg,จะ,จะ
26682,01905.jpg,_,ไม่
26683,01905.jpg,สมควร,สมควร
26684,01906.jpg,อยู่,อยู่
26685,01906.jpg,_,หรือ
26686,01906.jpg,_,_
26687,01906.jpg,_,_
26688,01906.jpg,พระฤใษี,พระฤใษี
26689,01906.jpg,ตอบ,ตอบ
26690,01906.jpg,_,ว่า
26691,01906.jpg,_,_
26692,01906.jpg,_,ก็
26693,01906.jpg,ถุกต้อง,ถูกต้อง
26694,01906.jpg,_,ละ
26695,01906.jpg,พ่อหนุ่ม,พ่อหนุ่ม
26696,01906.jpg,_,_
26697,01906.jpg,_,_
26698,01907.jpg,ว่า,ว่า
26699,01907.jpg,พระราชา,พระราชา
26700,01907.jpg,_,ไม่
26701,01907.jpg,รู้จัก,รู้จัก
26702,01907.jpg,เรา,เรา
26703,01907.jpg,_,_
26704,01907.jpg,แซ,แซ
26705,01907.jpg,เรง,เรง
26706,01907.jpg,_,ก็
26707,01907.jpg,_,ไม่
26708,01907.jpg,รู้จัก,รู้จัก
26709,01907.jpg,พระราชา,พระราชา
26710,01907.jpg,เช่น,เช่น
26711,01907.jpg,_,เดียว
26712,01908.jpg,_,กัน
26713,01908.jpg,_,จ9จ
26714,01908.jpg,_,ฯ
26715,01908.jpg,ชาย,ชาย
26716,01908.jpg,หนุ่ม,หนุ่ม
26717,01908.jpg,_,_
26718,01908.jpg,_,จจย
26719,01908.jpg,_,ว่า
26720,01908.jpg,_,แต่
26721,01908.jpg,_,วัจ
26722,01908.jpg,_,_
26723,01908.jpg,พระคุณ,พระคุณ
26724,01908.jpg,เจ้าร,เจ้าร
26725,01908.jpg,นล,นล
26726,01909.jpg,ของ,ของ
26727,01909.jpg,เสียง,เสียง
26728,01909.jpg,_,ที่
26729,01909.jpg,พระราชา,พระราชา
26730,01909.jpg,ทร,ทร
26731,01909.jpg,สตับ,สตับ
26732,01909.jpg,หรือไม่,หรือไม่
26733,01909.jpg,_,9ลจ
26734,01909.jpg,_,_
26735,01909.jpg,พระตษี,พระตษี
26736,01909.jpg,_,_
26737,01909.jpg,_,99
26738,01909.jpg,_,ใช
26739,01909.jpg,เรา,เรา
26740,01910.jpg,_,ธุ้
26741,01910.jpg,_,จจวต
26742,01910.jpg,_,_
26743,01910.jpg,ขาย,ขาย
26744,01910.jpg,หนุ่ม,หนุ่ม
26745,01910.jpg,_,_
26746,01910.jpg,_,ล
26747,01910.jpg,_,เมื่อ
26748,01910.jpg,_,รุ้
26749,01910.jpg,ทําไม,ทําไม
26750,01910.jpg,_,ไม่
26751,01910.jpg,กราบหูล,กราบหูล
26752,01910.jpg,พระราชา,พระราชา
26753,01910.jpg,_,ละ
26754,01911.jpg,_,_
26755,01911.jpg,_,_
26756,01911.jpg,พระฤใษี,พระฤใษี
26757,01911.jpg,_,_
26758,01911.jpg,_,_
26759,01911.jpg,พอหนุ่ม,พอหนุ่ม
26760,01911.jpg,_,_
26761,01911.jpg,_,ถ้า
26762,01911.jpg,พระราชา,พระราชา
26763,01911.jpg,ทรง,ทรง
26764,01911.jpg,เสด็จ,เสด็จ
26765,01911.jpg,มา,มา
26766,01911.jpg,ซม,ทิ์
26767,01911.jpg,_,นี้
26768,01912.jpg,_,_
26769,01912.jpg,เรา,เรา
26770,01912.jpg,_,ก็
26771,01912.jpg,จะ,จะ
26772,01912.jpg,กราบทูล,กราบทูล
26773,01912.jpg,_,ให้
26774,01912.jpg,ทรง,ทรง
26775,01912.jpg,ทราบ,ทราบ
26776,01912.jpg,_,อจลย
26777,01912.jpg,_,_
26778,01912.jpg,ขาย,ขาย
26779,01912.jpg,_,หนุ้ม
26780,01912.jpg,รับ,รับ
26781,01912.jpg,เข้า,เข้า
26782,01913.jpg,ไป,ไป
26783,01913.jpg,กกราบทูล,กกราบทูล
26784,01913.jpg,พระราชา,พระราชา
26785,01913.jpg,_,ให้
26786,01913.jpg,ทรง,ทรง
26787,01913.jpg,ทราบ,ทราบ
26788,01913.jpg,ว่า,ว่า
26789,01913.jpg,_,มี
26790,01913.jpg,_,ญษี
26791,01913.jpg,ตน,ตน
26792,01913.jpg,หนึ่ง,หนึ่ง
26793,01913.jpg,มา,มา
26794,01913.jpg,ฬานัก,ฬานัก
26795,01913.jpg,อยู่,อยู่
26796,01914.jpg,_,ที่
26797,01914.jpg,สวนหลวง,สวนหลวง
26798,01914.jpg,_,_
26799,01914.jpg,ทราบ,ทราบ
26800,01914.jpg,_,เสียง
26801,01914.jpg,_,ที่
26802,01914.jpg,พระองค์,พระองค์
26803,01914.jpg,ทรง,ทรง
26804,01914.jpg,สดับ,สดับ
26805,01914.jpg,ว่า,ว่า
26806,01914.jpg,_,_
26807,01914.jpg,_,มี
26808,01914.jpg,_,ผล
26809,01914.jpg,เป็น,เป็น
26810,01915.jpg,อยางไร,อยางไร
26811,01915.jpg,_,_
26812,01915.jpg,พระราชา,พระราชา
26813,01915.jpg,ทรง,ทรง
26814,01915.jpg,เสด็จ,เสด็จ
26815,01915.jpg,ใป,ใป
26816,01915.jpg,สวนหลวง,สวนหลวง
26817,01915.jpg,โดย,โดย
26818,01915.jpg,เร็ว,เร็ว
26819,01915.jpg,_,ไร
26820,01915.jpg,_,_
26821,01915.jpg,ไหร้,ไหร้
26822,01915.jpg,_,ซี
26823,01915.jpg,แล้ว,แล้ว
26824,01916.jpg,ถณ,ถณ
26825,01916.jpg,ถึง,ถึง
26826,01916.jpg,เสียง,เสียง
26827,01916.jpg,เหล่า,เหล่า
26828,01916.jpg,นั้น,นั้น
26829,01916.jpg,_,_
26830,01916.jpg,_,พระ
26831,01916.jpg,ฤาชี,ฤาชี
26832,01916.jpg,กราบทุล,กราบทุล
26833,01916.jpg,_,ให้
26834,01916.jpg,ทม,ทม
26835,01916.jpg,ทราบ,ทราบ
26836,01916.jpg,_,ว่า
26837,01916.jpg,_,_
26838,01917.jpg,_,จลจ
26839,01917.jpg,มหาบพิต,มหาบพิต
26840,01917.jpg,_,ร
26841,01917.jpg,_,_
26842,01917.jpg,จะ,จะ
26843,01917.jpg,ไม่,ไม่
26844,01917.jpg,_,มี
26845,01917.jpg,อันตราย,อันตราย
26846,01917.jpg,อะไร,อะไร
26847,01917.jpg,_,แก่
26848,01917.jpg,พระองค์,พระองค์
26849,01917.jpg,เลย,เลย
26850,01917.jpg,_,_
26851,01917.jpg,_,_
26852,01918.jpg,เพราะ,เพราะ
26853,01918.jpg,_,ได้
26854,01918.jpg,_,สดตับ
26855,01918.jpg,เสียง,เสียง
26856,01918.jpg,เหลา,เหลา
26857,01918.jpg,_,นั้น
26858,01918.jpg,_,_
26859,01918.jpg,นกกระยาง,นกกระยาง
26860,01918.jpg,ตัว,ตัว
26861,01918.jpg,_,หนึ่ง
26862,01918.jpg,_,ทึ๋
26863,01918.jpg,สวนหลวง,สวนหลวง
26864,01918.jpg,_,ไม่
26865,01918.jpg,_,ได้
26866,01919.jpg,เหยื่อ,เหยื่อ
26867,01919.jpg,_,_
26868,01919.jpg,หิว,หิว
26869,01919.jpg,อาหาร,อาหาร
26870,01919.jpg,จึง,จึง
26871,01919.jpg,ร้อง,ร้อง
26872,01919.jpg,ขึ้น,ขึ้น
26873,01919.jpg,เป็น,เป็น
26874,01919.jpg,เสียง,เสียง
26875,01919.jpg,แรก,แรก
26876,01919.jpg,_,_
26877,01919.jpg,_,ล้า
26878,01919.jpg,พระองค์,พระองค์
26879,01919.jpg,จะ,จะ
26880,01920.jpg,เมลตา,เมลตา
26881,01920.jpg,ล่อ,ล่อ
26882,01920.jpg,มัน,มัน
26883,01920.jpg,_,_
26884,01920.jpg,_,ก็
26885,01920.jpg,ฆ,ฆ
26886,01920.jpg,จขําระ,จขําระ
26887,01920.jpg,สวน,สวน
26888,01920.jpg,_,ให้
26889,01920.jpg,สะอาด,สะอาด
26890,01920.jpg,แล้ว,แล้ว
26891,01920.jpg,ปล่อย,ปล่อย
26892,01920.jpg,_,นั้ว
26893,01920.jpg,ให้,ให้
26894,01921.jpg,เต็ม,เต็ม
26895,01921.jpg,สระ,สระ
26896,01921.jpg,_,เลิด
26897,01921.jpg,_,_
26898,01921.jpg,_,_
26899,01921.jpg,_,_
26900,01921.jpg,พระราชา,พระราชา
26901,01921.jpg,รับ,รับ
26902,01921.jpg,สั่ง,สั่ง
26903,01921.jpg,_,ให้
26904,01921.jpg,อํามาตย์,อํามาตย์
26905,01921.jpg,คน,คน
26906,01921.jpg,หนึ่ง,หนึ่ง
26907,01921.jpg,ไป,ไป
26908,01922.jpg,กระทํา,กระทํา
26909,01922.jpg,ตาม,ตาม
26910,01922.jpg,นั้น,นั้น
26911,01922.jpg,_,_
26912,01922.jpg,พระฤใษี,พระฤใษี
26913,01922.jpg,ทุล,ทุล
26914,01922.jpg,ตอ,ตอ
26915,01922.jpg,ว่า,ว่า
26916,01922.jpg,_,_
26917,01922.jpg,_,_
26918,01922.jpg,_,แม่
26919,01922.jpg,กา,กา
26920,01922.jpg,ตัว,ตัว
26921,01922.jpg,หนึ่ง,หนึ่ง
26922,01923.jpg,_,ที่
26923,01923.jpg,เสา,เสา
26924,01923.jpg,พะเนียด,พะเนียด
26925,01923.jpg,_,โรง
26926,01923.jpg,ข้าง,ข้าง
26927,01923.jpg,โศกเศร้า,โศกเศร้า
26928,01923.jpg,คิด,คิด
26929,01923.jpg,_,ถึง
26930,01923.jpg,ลูกน้อย,ลูกน้อย
26931,01923.jpg,_,_
26932,01923.jpg,_,2
26933,01923.jpg,_,_
26934,01923.jpg,ตัว,ตัว
26935,01923.jpg,_,ที่
26936,01924.jpg,ตาย,ตาย
26937,01924.jpg,_,ไป
26938,01924.jpg,_,_
26939,01924.jpg,_,จึง
26940,01924.jpg,รอง,รัยง
26941,01924.jpg,_,เป็น
26942,01924.jpg,เสียง,เสียง
26943,01924.jpg,_,ที่
26944,01924.jpg,_,_
26945,01924.jpg,_,2
26946,01924.jpg,_,_
26947,01924.jpg,สาเหตุ,สาเหตุ
26948,01924.jpg,เพราะ,เพราะ
26949,01924.jpg,นาย,นาย
26950,01925.jpg,ควาญ,ควาญ
26951,01925.jpg,ข้าง,ข้าง
26952,01925.jpg,ชื่อ,ชื่อ
26953,01925.jpg,พันธุระ,พันธุระ
26954,01925.jpg,_,ที่
26955,01925.jpg,_,ตา
26956,01925.jpg,บอด,บอด
26957,01925.jpg,ข้าง,ข้าง
26958,01925.jpg,_,หนึ่ง
26959,01925.jpg,_,_
26960,01925.jpg,เวลร,เวลร
26961,01925.jpg,_,ขึ๋
26962,01925.jpg,ข้าง,ข้าง
26963,01925.jpg,ออก,ออก
26964,01926.jpg,จาก,จาก
26965,01926.jpg,โรง,โรง
26966,01926.jpg,มัก,มัก
26967,01926.jpg,_,จะ
26968,01926.jpg,เจา,เจา
26969,01926.jpg,ขอ,ขอ
26970,01926.jpg,_,ด
26971,01926.jpg,ถูก,ถูก
26972,01926.jpg,_,แม่
26973,01926.jpg,คาบ้าง,คาบ้าง
26974,01926.jpg,ลูกกา,ลูกกา
26975,01926.jpg,_,บ้าง
26976,01926.jpg,_,_
26977,01926.jpg,ื้อรัง,ื้อรัง
26978,01927.jpg,มัน,มัน
26979,01927.jpg,บ้าง,บ้าง
26980,01927.jpg,_,_
26981,01927.jpg,แม่กา,แม่กา
26982,01927.jpg,ได้รับ,ได้รับ
26983,01927.jpg,ความ,ความ
26984,01927.jpg,ลําบาก,ลําบาก
26985,01927.jpg,_,จึง
26986,01927.jpg,ร้องขอ,ร้องขอ
26987,01927.jpg,_,ให้
26988,01927.jpg,ตา,ตา
26989,01927.jpg,ของ,ของ
26990,01927.jpg,นาย,นาย
26991,01927.jpg,ควาญ,ควาญ
26992,01928.jpg,ข่าง,ข้าง
26993,01928.jpg,_,นั้น
26994,01928.jpg,บอด,บอด
26995,01928.jpg,ทั้ง,ทั้ง
26996,01928.jpg,_,_
26997,01928.jpg,_,2
26998,01928.jpg,_,_
26999,01928.jpg,ข่าง,ข้าง
27000,01928.jpg,_,_
27001,01928.jpg,_,ถ้า
27002,01928.jpg,_,พระองค์
27003,01928.jpg,_,จะ
27004,01928.jpg,เมตตา,เมตตา
27005,01928.jpg,ตอ,ตอ
27006,01929.jpg,มัน,มัน
27007,01929.jpg,_,_
27008,01929.jpg,_,จง
27009,01929.jpg,เรียก,เรียก
27010,01929.jpg,นาย,นาย
27011,01929.jpg,พันธุระ,พันธุระ
27012,01929.jpg,มา,มา
27013,01929.jpg,_,ให้
27014,01929.jpg,_,เลิก
27015,01929.jpg,_,ทํา
27016,01929.jpg,พฤติกรรม,พฤติกรรม
27017,01929.jpg,_,นั้น
27018,01929.jpg,เสีย,เสีย
27019,01929.jpg,_,เถิด
27020,01930.jpg,_,_
27021,01930.jpg,_,_
27022,01930.jpg,พระราชา,พระราชา
27023,01930.jpg,รับสั่ง,รับสั่ง
27024,01930.jpg,_,ให้
27025,01930.jpg,หา,หา
27026,01930.jpg,ตัว,ตัว
27027,01930.jpg,นาย,นาย
27028,01930.jpg,พันธุระ,พันธุระ
27029,01930.jpg,มา,มา
27030,01930.jpg,เข้าเฝ้า,เข้าเฝ้า
27031,01930.jpg,_,_
27032,01930.jpg,ทรง,ทรง
27033,01930.jpg,ปริภาษ,ปริภาษ
27034,01931.jpg,แล้ว,แล้ว
27035,01931.jpg,_,ไล่
27036,01931.jpg,ออก,ออก
27037,01931.jpg,_,ไป
27038,01931.jpg,_,_
27039,01931.jpg,ทรง,ทรง
27040,01931.jpg,_,ตั้ง
27041,01931.jpg,คน,คน
27042,01931.jpg,อื่น,อื่น
27043,01931.jpg,เป็น,เป็น
27044,01931.jpg,นายควาญ,นายควาญ
27045,01931.jpg,ข้าง,ข้าง
27046,01931.jpg,แทน,แทน
27047,01931.jpg,_,_
27048,01932.jpg,พระฤาษี,พระฤาษี
27049,01932.jpg,ทูล,ทูล
27050,01932.jpg,ต่อ,ต่อ
27051,01932.jpg,ว่า,ว่า
27052,01932.jpg,_,_
27053,01932.jpg,_,_
27054,01932.jpg,แมลงภู่,แมลงภู่
27055,01932.jpg,_,ตัว
27056,01932.jpg,_,หนึ่ง
27057,01932.jpg,ซม,ที๋
27058,01932.jpg,ข่อห้า,ข่อห้า
27059,01932.jpg,มหาปราสาท,มหาปราสาท
27060,01932.jpg,_,กัดกิน
27061,01932.jpg,กระที้ไม้,กระที้ไม้
27062,01933.jpg,หมด,หมด
27063,01933.jpg,แล้ว,แล้ว
27064,01933.jpg,_,ไม่
27065,01933.jpg,อาจ,อาจ
27066,01933.jpg,จะ,จะ
27067,01933.jpg,กัดกิน,กัดกิน
27068,01933.jpg,แก่นไม้,แก่นไม้
27069,01933.jpg,_,ได้
27070,01933.jpg,_,_
27071,01933.jpg,เมื่อ,เมื่อ
27072,01933.jpg,_,ไม่
27073,01933.jpg,_,ใด้
27074,01933.jpg,จาหาร,จาหาร
27075,01933.jpg,แซ,แซ
27076,01934.jpg,บิน,บิน
27077,01934.jpg,ออก,ออก
27078,01934.jpg,_,ไป
27079,01934.jpg,_,ที่
27080,01934.jpg,_,อื่น
27081,01934.jpg,_,ไม่
27082,01934.jpg,_,ได้
27083,01934.jpg,_,_
27084,01934.jpg,จึง,จึง
27085,01934.jpg,ร้อง,ร้อง
27086,01934.jpg,ออก,ออก
27087,01934.jpg,ไป,ไป
27088,01934.jpg,เป็น,เป็น
27089,01934.jpg,เสียง,เสียง
27090,01935.jpg,_,ที่
27091,01935.jpg,_,_
27092,01935.jpg,_,3
27093,01935.jpg,_,_
27094,01935.jpg,_,ล้า
27095,01935.jpg,พระองค์,พระองค์
27096,01935.jpg,จะ,จะ
27097,01935.jpg,ทรง,ทรง
27098,01935.jpg,เมตตา,เมตตา
27099,01935.jpg,_,โน
27100,01935.jpg,มัน,มัน
27101,01935.jpg,จง,จง
27102,01935.jpg,_,ให้
27103,01935.jpg,คน,คน
27104,01936.jpg,นํา,นํา
27105,01936.jpg,มัน,มัน
27106,01936.jpg,ออก,ออก
27107,01936.jpg,จาก,จาก
27108,01936.jpg,ข่อท้า,ข่อท้า
27109,01936.jpg,นั้น,นั้น
27110,01936.jpg,_,เถิด
27111,01936.jpg,_,จจทจ
27112,01936.jpg,_,_
27113,01936.jpg,พระราชา,พระราชา
27114,01936.jpg,รับ,รับ
27115,01936.jpg,สั่ง,สั่ง
27116,01936.jpg,_,ให้
27117,01936.jpg,ทหาร,ทหาร
27118,01937.jpg,คน,คน
27119,01937.jpg,_,หนึ่ง
27120,01937.jpg,ไป,ไป
27121,01937.jpg,นํา,นํา
27122,01937.jpg,แนลงภู,แนลงภู
27123,01937.jpg,ออก,ออก
27124,01937.jpg,จาก,จาก
27125,01937.jpg,_,ข่อ
27126,01937.jpg,_,ผ้า
27127,01937.jpg,แล้ว,แล้ว
27128,01937.jpg,ปลอย,ปลอย
27129,01937.jpg,ไป,ไป
27130,01937.jpg,_,_
27131,01937.jpg,พระญาษี,พระญาษี
27132,01938.jpg,ทุล,ทุล
27133,01938.jpg,ต่อ,ต่อ
27134,01938.jpg,_,ว่า
27135,01938.jpg,_,_
27136,01938.jpg,_,"เจ""9"
27137,01938.jpg,นกดุ,นกดุ
27138,01938.jpg,_,เหว่า
27139,01938.jpg,ตัว,ตัว
